timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1568632748100,1042,JSR223 Sampler,200,OK,manual assign job 1-57,text,true,,320,0,70,70,0,0,0
1568632747053,2375,JSR223 Sampler,200,OK,manual assign job 1-19,text,true,,320,0,70,70,0,0,0
1568632747434,1861,JSR223 Sampler,200,OK,manual assign job 1-23,text,true,,320,0,70,70,0,0,0
1568632747444,1883,JSR223 Sampler,200,OK,manual assign job 1-33,text,true,,320,0,70,70,0,0,0
1568632748186,1228,JSR223 Sampler,200,OK,manual assign job 1-55,text,true,,320,0,70,70,0,0,0
1568632748199,1398,JSR223 Sampler,200,OK,manual assign job 1-62,text,true,,320,0,70,70,0,0,0
1568632748139,1327,JSR223 Sampler,200,OK,manual assign job 1-60,text,true,,320,0,70,70,0,0,0
1568632748139,1167,JSR223 Sampler,200,OK,manual assign job 1-44,text,true,,320,0,70,70,0,0,0
1568632748115,1236,JSR223 Sampler,200,OK,manual assign job 1-51,text,true,,320,0,70,70,0,0,0
1568632747335,2056,JSR223 Sampler,200,OK,manual assign job 1-12,text,true,,320,0,70,70,0,0,0
1568632747581,1703,JSR223 Sampler,200,OK,manual assign job 1-35,text,true,,320,0,70,70,0,0,0
1568632748435,1182,JSR223 Sampler,200,OK,manual assign job 1-65,text,true,,320,0,70,70,0,0,0
1568632747395,1950,JSR223 Sampler,200,OK,manual assign job 1-34,text,true,,320,0,70,70,0,0,0
1568632747059,2286,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,70,70,0,0,0
1568632748351,1280,JSR223 Sampler,200,OK,manual assign job 1-53,text,true,,320,0,70,70,0,0,0
1568632748059,1593,JSR223 Sampler,200,OK,manual assign job 1-45,text,true,,320,0,70,70,0,0,0
1568632748102,1367,JSR223 Sampler,200,OK,manual assign job 1-59,text,true,,320,0,70,70,0,0,0
1568632748212,1439,JSR223 Sampler,200,OK,manual assign job 1-49,text,true,,320,0,70,70,0,0,0
1568632748430,854,JSR223 Sampler,200,OK,manual assign job 1-63,text,true,,320,0,70,70,0,0,0
1568632748320,1123,JSR223 Sampler,200,OK,manual assign job 1-46,text,true,,320,0,70,70,0,0,0
1568632747146,1987,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,70,70,0,0,0
1568632747029,2277,JSR223 Sampler,200,OK,manual assign job 1-15,text,true,,320,0,70,70,0,0,0
1568632748250,1401,JSR223 Sampler,200,OK,manual assign job 1-50,text,true,,320,0,70,70,0,0,0
1568632748104,1621,JSR223 Sampler,200,OK,manual assign job 1-68,text,true,,320,0,70,70,0,0,0
1568632747966,1795,JSR223 Sampler,200,OK,manual assign job 1-47,text,true,,320,0,70,70,0,0,0
1568632747836,1821,JSR223 Sampler,200,OK,manual assign job 1-31,text,true,,320,0,70,70,0,0,0
1568632747937,1507,JSR223 Sampler,200,OK,manual assign job 1-41,text,true,,320,0,70,70,0,0,0
1568632748494,1261,JSR223 Sampler,200,OK,manual assign job 1-67,text,true,,320,0,70,70,0,0,0
1568632748080,1047,JSR223 Sampler,200,OK,manual assign job 1-58,text,true,,320,0,70,70,0,0,0
1568632747274,2154,JSR223 Sampler,200,OK,manual assign job 1-25,text,true,,320,0,70,70,0,0,0
1568632748045,1498,JSR223 Sampler,200,OK,manual assign job 1-61,text,true,,320,0,70,70,0,0,0
1568632748468,1375,JSR223 Sampler,200,OK,manual assign job 1-56,text,true,,320,0,70,70,0,0,0
1568632747488,2189,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,70,70,0,0,0
1568632748115,1402,JSR223 Sampler,200,OK,manual assign job 1-66,text,true,,320,0,70,70,0,0,0
1568632748569,1249,JSR223 Sampler,200,OK,manual assign job 1-52,text,true,,320,0,70,70,0,0,0
1568632748166,1658,JSR223 Sampler,200,OK,manual assign job 1-70,text,true,,320,0,70,70,0,0,0
1568632748393,1453,JSR223 Sampler,200,OK,manual assign job 1-37,text,true,,320,0,70,70,0,0,0
1568632748213,1389,JSR223 Sampler,200,OK,manual assign job 1-64,text,true,,320,0,70,70,0,0,0
1568632747516,2354,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,70,70,0,0,0
1568632747645,2264,JSR223 Sampler,200,OK,manual assign job 1-17,text,true,,320,0,70,70,0,0,0
1568632748429,1501,JSR223 Sampler,200,OK,manual assign job 1-48,text,true,,320,0,70,70,0,0,0
1568632748385,1528,JSR223 Sampler,200,OK,manual assign job 1-69,text,true,,320,0,70,70,0,0,0
1568632748497,1451,JSR223 Sampler,200,OK,manual assign job 1-40,text,true,,320,0,70,70,0,0,0
1568632747513,2449,JSR223 Sampler,200,OK,manual assign job 1-27,text,true,,320,0,70,70,0,0,0
1568632747865,2099,JSR223 Sampler,200,OK,manual assign job 1-38,text,true,,320,0,70,70,0,0,0
1568632747661,2308,JSR223 Sampler,200,OK,manual assign job 1-26,text,true,,320,0,70,70,0,0,0
1568632748786,6910,HTTPREQ Manaul Assign,200,OK,manual assign job 1-28,text,true,,999,903,70,70,6910,0,189
1568632748785,6910,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-28,,true,,999,903,70,70,6910,5,189
1568632755703,59,JSR223 Sampler,200,OK,manual assign job 1-28,text,true,,320,0,70,70,0,0,0
1568632749240,7293,HTTPREQ Manaul Assign,200,OK,manual assign job 1-7,text,true,,999,902,70,70,7293,0,51
1568632749240,7293,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-7,,true,,999,902,70,70,7293,5,51
1568632756540,61,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,70,70,0,0,0
1568632749233,7748,HTTPREQ Manaul Assign,200,OK,manual assign job 1-42,text,true,,999,903,70,70,7748,0,82
1568632749232,7748,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-42,,true,,999,903,70,70,7748,6,82
1568632756988,60,JSR223 Sampler,200,OK,manual assign job 1-42,text,true,,320,0,70,70,0,0,0
1568632749290,7834,HTTPREQ Manaul Assign,200,OK,manual assign job 1-6,text,true,,999,902,70,70,7834,0,61
1568632749290,7834,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-6,,true,,999,902,70,70,7834,3,61
1568632757129,59,JSR223 Sampler,200,OK,manual assign job 1-6,text,true,,320,0,70,70,0,0,0
1568632749379,8195,HTTPREQ Manaul Assign,200,OK,manual assign job 1-11,text,true,,999,903,70,70,8195,0,48
1568632749378,8195,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-11,,true,,999,903,70,70,8195,5,48
1568632757581,58,JSR223 Sampler,200,OK,manual assign job 1-11,text,true,,320,0,70,70,0,0,0
1568632749563,8104,HTTPREQ Manaul Assign,200,OK,manual assign job 1-57,text,true,,999,903,70,70,8104,0,48
1568632749562,8104,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-57,,true,,999,903,70,70,8104,6,48
1568632757675,58,JSR223 Sampler,200,OK,manual assign job 1-57,text,true,,320,0,70,70,0,0,0
1568632749524,8453,HTTPREQ Manaul Assign,200,OK,manual assign job 1-22,text,true,,999,903,70,70,8453,0,75
1568632749523,8453,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-22,,true,,999,903,70,70,8453,4,75
1568632757983,67,JSR223 Sampler,200,OK,manual assign job 1-22,text,true,,320,0,70,70,0,0,0
1568632749390,8798,HTTPREQ Manaul Assign,200,OK,manual assign job 1-20,text,true,,999,903,70,70,8798,0,49
1568632749390,8798,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-20,,true,,999,903,70,70,8798,4,49
1568632758195,60,JSR223 Sampler,200,OK,manual assign job 1-20,text,true,,320,0,70,70,0,0,0
1568632749413,9113,HTTPREQ Manaul Assign,200,OK,manual assign job 1-24,text,true,,999,903,70,70,9113,0,46
1568632749413,9113,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-24,,true,,999,903,70,70,9113,5,46
1568632749410,9164,HTTPREQ Manaul Assign,200,OK,manual assign job 1-32,text,true,,999,903,70,70,9163,0,65
1568632749410,9164,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-32,,true,,999,903,70,70,9163,4,65
1568632749303,9278,HTTPREQ Manaul Assign,200,OK,manual assign job 1-30,text,true,,999,903,70,70,9278,0,48
1568632749303,9278,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-30,,true,,999,903,70,70,9278,5,48
1568632758535,76,JSR223 Sampler,200,OK,manual assign job 1-24,text,true,,320,0,70,70,0,0,0
1568632749305,9335,HTTPREQ Manaul Assign,200,OK,manual assign job 1-4,text,true,,999,902,70,70,9335,0,62
1568632749305,9335,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-4,,true,,999,902,70,70,9335,4,62
1568632758582,87,JSR223 Sampler,200,OK,manual assign job 1-32,text,true,,320,0,70,70,0,0,0
1568632758591,108,JSR223 Sampler,200,OK,manual assign job 1-30,text,true,,320,0,70,70,0,0,0
1568632758646,58,JSR223 Sampler,200,OK,manual assign job 1-4,text,true,,320,0,70,70,0,0,0
1568632749584,9238,HTTPREQ Manaul Assign,200,OK,manual assign job 1-19,text,true,,999,903,70,70,9237,0,47
1568632749583,9238,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-19,,true,,999,903,70,70,9237,5,47
1568632758828,59,JSR223 Sampler,200,OK,manual assign job 1-19,text,true,,320,0,70,70,0,0,0
1568632749409,9645,HTTPREQ Manaul Assign,200,OK,manual assign job 1-10,text,true,,999,903,70,70,9645,0,50
1568632749409,9645,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-10,,true,,999,903,70,70,9645,4,50
1568632759061,61,JSR223 Sampler,200,OK,manual assign job 1-10,text,true,,320,0,70,70,0,0,0
1568632749526,9767,HTTPREQ Manaul Assign,200,OK,manual assign job 1-36,text,true,,999,903,70,70,9767,0,57
1568632749526,9767,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-36,,true,,999,903,70,70,9767,5,57
1568632759300,73,JSR223 Sampler,200,OK,manual assign job 1-36,text,true,,320,0,70,70,0,0,0
1568632749764,9667,HTTPREQ Manaul Assign,200,OK,manual assign job 1-46,text,true,,999,903,70,70,9667,0,47
1568632749764,9667,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-46,,true,,999,903,70,70,9667,5,47
1568632759440,63,JSR223 Sampler,200,OK,manual assign job 1-46,text,true,,320,0,70,70,0,0,0
1568632749454,10362,HTTPREQ Manaul Assign,200,OK,manual assign job 1-14,text,true,,999,903,70,70,10362,0,49
1568632749454,10362,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-14,,true,,999,903,70,70,10362,4,49
1568632759822,59,JSR223 Sampler,200,OK,manual assign job 1-14,text,true,,320,0,70,70,0,0,0
1568632749551,10551,HTTPREQ Manaul Assign,200,OK,manual assign job 1-18,text,true,,999,903,70,70,10551,0,56
1568632749551,10551,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-18,,true,,999,903,70,70,10551,4,56
1568632760110,58,JSR223 Sampler,200,OK,manual assign job 1-18,text,true,,320,0,70,70,0,0,0
1568632749414,11137,HTTPREQ Manaul Assign,200,OK,manual assign job 1-13,text,true,,999,903,70,70,11137,0,49
1568632749414,11137,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-13,,true,,999,903,70,70,11137,5,49
1568632760559,62,JSR223 Sampler,200,OK,manual assign job 1-13,text,true,,320,0,70,70,0,0,0
1568632749775,10910,HTTPREQ Manaul Assign,200,OK,manual assign job 1-15,text,true,,999,903,70,70,10910,0,52
1568632749775,10910,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-15,,true,,999,903,70,70,10910,3,52
1568632760690,58,JSR223 Sampler,200,OK,manual assign job 1-15,text,true,,320,0,70,70,0,0,0
1568632749880,10975,HTTPREQ Manaul Assign,200,OK,manual assign job 1-8,text,true,,999,902,70,70,10975,0,47
1568632749880,10975,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-8,,true,,999,902,70,70,10975,3,47
1568632760860,58,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,70,70,0,0,0
1568632749735,11679,HTTPREQ Manaul Assign,200,OK,manual assign job 1-65,text,true,,998,903,70,70,11679,0,50
1568632749735,11679,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-65,,true,,998,903,70,70,11679,4,50
1568632749491,11959,HTTPREQ Manaul Assign,200,OK,manual assign job 1-21,text,true,,999,903,70,70,11959,0,56
1568632749491,11959,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-21,,true,,999,903,70,70,11959,3,56
1568632749720,11734,HTTPREQ Manaul Assign,200,OK,manual assign job 1-44,text,true,,999,903,70,70,11734,0,59
1568632749719,11734,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-44,,true,,999,903,70,70,11734,5,59
1568632749721,11759,HTTPREQ Manaul Assign,200,OK,manual assign job 1-51,text,true,,999,903,70,70,11759,0,56
1568632749720,11759,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-51,,true,,999,903,70,70,11759,9,56
1568632761420,74,JSR223 Sampler,200,OK,manual assign job 1-65,text,true,,320,0,70,70,0,0,0
1568632761464,93,JSR223 Sampler,200,OK,manual assign job 1-44,text,true,,320,0,70,70,0,0,0
1568632761456,103,JSR223 Sampler,200,OK,manual assign job 1-21,text,true,,320,0,70,70,0,0,0
1568632761495,77,JSR223 Sampler,200,OK,manual assign job 1-51,text,true,,320,0,70,70,0,0,0
1568632749809,12195,HTTPREQ Manaul Assign,200,OK,manual assign job 1-58,text,true,,999,903,70,70,12195,0,54
1568632749809,12195,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-58,,true,,999,903,70,70,12195,4,54
1568632762011,59,JSR223 Sampler,200,OK,manual assign job 1-58,text,true,,320,0,70,70,0,0,0
1568632749722,12808,HTTPREQ Manaul Assign,200,OK,manual assign job 1-12,text,true,,999,903,70,70,12808,0,57
1568632749722,12808,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-12,,true,,999,903,70,70,12808,4,57
1568632762537,58,JSR223 Sampler,200,OK,manual assign job 1-12,text,true,,320,0,70,70,0,0,0
1568632749741,12939,HTTPREQ Manaul Assign,200,OK,manual assign job 1-53,text,true,,999,903,70,70,12939,0,75
1568632749741,12939,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-53,,true,,999,903,70,70,12939,4,75
1568632762686,101,JSR223 Sampler,200,OK,manual assign job 1-53,text,true,,320,0,70,70,0,0,0
1568632749725,13351,HTTPREQ Manaul Assign,200,OK,manual assign job 1-35,text,true,,999,903,70,70,13351,0,54
1568632749725,13351,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-35,,true,,999,903,70,70,13351,4,54
1568632763083,58,JSR223 Sampler,200,OK,manual assign job 1-35,text,true,,320,0,70,70,0,0,0
1568632749457,14130,HTTPREQ Manaul Assign,200,OK,manual assign job 1-29,text,true,,999,903,70,70,14130,0,50
1568632749457,14130,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-29,,true,,999,903,70,70,14130,4,50
1568632763594,58,JSR223 Sampler,200,OK,manual assign job 1-29,text,true,,320,0,70,70,0,0,0
1568632749755,14267,HTTPREQ Manaul Assign,200,OK,manual assign job 1-49,text,true,,999,903,70,70,14267,0,52
1568632749755,14267,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-49,,true,,999,903,70,70,14267,5,52
1568632749738,14328,HTTPREQ Manaul Assign,200,OK,manual assign job 1-9,text,true,,999,902,70,70,14328,0,65
1568632749737,14328,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-9,,true,,999,902,70,70,14328,4,65
1568632764029,73,JSR223 Sampler,200,OK,manual assign job 1-49,text,true,,320,0,70,70,0,0,0
1568632749779,14333,HTTPREQ Manaul Assign,200,OK,manual assign job 1-50,text,true,,999,903,70,70,14333,0,52
1568632749779,14333,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-50,,true,,999,903,70,70,14333,4,52
1568632764071,70,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,70,70,0,0,0
1568632764118,58,JSR223 Sampler,200,OK,manual assign job 1-50,text,true,,320,0,70,70,0,0,0
1568632749853,14422,HTTPREQ Manaul Assign,200,OK,manual assign job 1-2,text,true,,999,902,70,70,14422,0,51
1568632749852,14422,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-2,,true,,999,902,70,70,14422,5,51
1568632764281,58,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,70,70,0,0,0
1568632749629,15022,HTTPREQ Manaul Assign,200,OK,manual assign job 1-55,text,true,,999,903,70,70,15022,0,53
1568632749629,15022,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-55,,true,,999,903,70,70,15022,4,53
1568632749817,14879,HTTPREQ Manaul Assign,200,OK,manual assign job 1-25,text,true,,999,903,70,70,14879,0,51
1568632749817,14879,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-25,,true,,999,903,70,70,14879,3,51
1568632764658,59,JSR223 Sampler,200,OK,manual assign job 1-55,text,true,,320,0,70,70,0,0,0
1568632764702,60,JSR223 Sampler,200,OK,manual assign job 1-25,text,true,,320,0,70,70,0,0,0
1568632749672,15393,HTTPREQ Manaul Assign,200,OK,manual assign job 1-60,text,true,,999,903,70,70,15393,0,47
1568632749672,15393,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-60,,true,,999,903,70,70,15393,4,47
1568632765071,58,JSR223 Sampler,200,OK,manual assign job 1-60,text,true,,320,0,70,70,0,0,0
1568632755766,11093,HTTPREQ Manaul Assign,200,OK,manual assign job 1-28,text,true,,999,903,70,70,11093,0,52
1568632755765,11093,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-28,,true,,999,903,70,70,11093,5,52
1568632749743,17133,HTTPREQ Manaul Assign,200,OK,manual assign job 1-45,text,true,,999,903,70,70,17133,0,75
1568632749743,17133,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-45,,true,,999,903,70,70,17133,5,75
1568632749761,17127,HTTPREQ Manaul Assign,200,OK,manual assign job 1-63,text,true,,998,903,70,70,17127,0,50
1568632749760,17127,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-63,,true,,998,903,70,70,17127,5,50
1568632749657,17286,HTTPREQ Manaul Assign,200,OK,manual assign job 1-62,text,true,,998,903,70,70,17286,0,58
1568632749657,17286,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-62,,true,,998,903,70,70,17286,4,58
1568632766867,79,JSR223 Sampler,200,OK,manual assign job 1-28,text,true,,320,0,70,70,0,0,0
1568632766884,80,JSR223 Sampler,200,OK,manual assign job 1-45,text,true,,320,0,70,70,0,0,0
1568632749539,17434,HTTPREQ Manaul Assign,200,OK,manual assign job 1-43,text,true,,1000,903,70,70,17434,0,60
1568632749539,17434,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-43,,true,,1000,903,70,70,17434,4,60
1568632766897,82,JSR223 Sampler,200,OK,manual assign job 1-63,text,true,,320,0,70,70,0,0,0
1568632766950,78,JSR223 Sampler,200,OK,manual assign job 1-62,text,true,,320,0,70,70,0,0,0
1568632766981,61,JSR223 Sampler,200,OK,manual assign job 1-43,text,true,,320,0,70,70,0,0,0
1568632749736,17347,HTTPREQ Manaul Assign,200,OK,manual assign job 1-34,text,true,,999,903,70,70,17347,0,47
1568632749736,17347,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-34,,true,,999,903,70,70,17347,4,47
1568632767089,58,JSR223 Sampler,200,OK,manual assign job 1-34,text,true,,320,0,70,70,0,0,0
1568632749601,17864,HTTPREQ Manaul Assign,200,OK,manual assign job 1-23,text,true,,999,903,70,70,17864,0,54
1568632749601,17864,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-23,,true,,999,903,70,70,17864,4,54
1568632749621,17851,HTTPREQ Manaul Assign,200,OK,manual assign job 1-33,text,true,,999,903,70,70,17851,0,51
1568632749621,17851,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-33,,true,,999,903,70,70,17851,3,51
1568632767472,68,JSR223 Sampler,200,OK,manual assign job 1-23,text,true,,320,0,70,70,0,0,0
1568632767479,66,JSR223 Sampler,200,OK,manual assign job 1-33,text,true,,320,0,70,70,0,0,0
1568632749543,18394,HTTPREQ Manaul Assign,200,OK,manual assign job 1-3,text,true,,999,902,70,70,18394,0,48
1568632749543,18394,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-3,,true,,999,902,70,70,18394,4,48
1568632767944,61,JSR223 Sampler,200,OK,manual assign job 1-3,text,true,,320,0,70,70,0,0,0
1568632749746,18727,HTTPREQ Manaul Assign,200,OK,manual assign job 1-59,text,true,,999,903,70,70,18727,0,70
1568632749537,18939,HTTPREQ Manaul Assign,200,OK,manual assign job 1-1,text,true,,999,902,70,70,18939,0,50
1568632749745,18727,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-59,,true,,999,903,70,70,18727,6,70
1568632749536,18939,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-1,,true,,999,902,70,70,18939,6,50
1568632757643,10859,HTTPREQ Manaul Assign,200,OK,manual assign job 1-11,text,true,,999,903,70,70,10859,0,47
1568632757642,10859,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-11,,true,,999,903,70,70,10859,9,47
1568632749969,18542,HTTPREQ Manaul Assign,200,OK,manual assign job 1-38,text,true,,999,903,70,70,18542,0,50
1568632749969,18542,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-38,,true,,999,903,70,70,18542,6,50
1568632768482,103,JSR223 Sampler,200,OK,manual assign job 1-59,text,true,,320,0,70,70,0,0,0
1568632768485,102,JSR223 Sampler,200,OK,manual assign job 1-1,text,true,,320,0,70,70,0,0,0
1568632768515,128,JSR223 Sampler,200,OK,manual assign job 1-11,text,true,,320,0,70,70,0,0,0
1568632768521,127,JSR223 Sampler,200,OK,manual assign job 1-38,text,true,,320,0,70,70,0,0,0
1568632756605,12386,HTTPREQ Manaul Assign,200,OK,manual assign job 1-7,text,true,,999,902,70,70,12386,0,49
1568632756604,12386,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-7,,true,,999,902,70,70,12386,5,49
1568632749968,19084,HTTPREQ Manaul Assign,200,OK,manual assign job 1-27,text,true,,999,903,70,70,19084,0,47
1568632749968,19084,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-27,,true,,999,903,70,70,19084,3,47
1568632768999,58,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,70,70,0,0,0
1568632749465,19623,HTTPREQ Manaul Assign,200,OK,manual assign job 1-39,text,true,,999,903,70,70,19623,0,46
1568632749464,19623,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-39,,true,,999,903,70,70,19623,4,46
1568632749862,19234,HTTPREQ Manaul Assign,200,OK,manual assign job 1-70,text,true,,999,903,70,70,19234,0,49
1568632749862,19234,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-70,,true,,999,903,70,70,19234,5,49
1568632769057,62,JSR223 Sampler,200,OK,manual assign job 1-27,text,true,,320,0,70,70,0,0,0
1568632769093,65,JSR223 Sampler,200,OK,manual assign job 1-39,text,true,,320,0,70,70,0,0,0
1568632769105,62,JSR223 Sampler,200,OK,manual assign job 1-70,text,true,,320,0,70,70,0,0,0
1568632749552,19788,HTTPREQ Manaul Assign,200,OK,manual assign job 1-54,text,true,,999,903,70,70,19788,0,51
1568632749552,19788,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-54,,true,,999,903,70,70,19788,4,51
1568632769346,59,JSR223 Sampler,200,OK,manual assign job 1-54,text,true,,320,0,70,70,0,0,0
1568632749531,20467,HTTPREQ Manaul Assign,200,OK,manual assign job 1-16,text,true,,999,903,70,70,20467,0,52
1568632749530,20467,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-16,,true,,999,903,70,70,20467,6,52
1568632770006,69,JSR223 Sampler,200,OK,manual assign job 1-16,text,true,,320,0,70,70,0,0,0
1568632757737,12355,HTTPREQ Manaul Assign,200,OK,manual assign job 1-57,text,true,,999,903,70,70,12355,0,49
1568632757737,12355,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-57,,true,,999,903,70,70,12355,3,49
1568632770098,57,JSR223 Sampler,200,OK,manual assign job 1-57,text,true,,320,0,70,70,0,0,0
1568632749772,20441,HTTPREQ Manaul Assign,200,OK,manual assign job 1-5,text,true,,999,902,70,70,20441,0,55
1568632749772,20441,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-5,,true,,999,902,70,70,20441,4,55
1568632749972,20257,HTTPREQ Manaul Assign,200,OK,manual assign job 1-26,text,true,,999,903,70,70,20257,0,47
1568632749972,20257,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-26,,true,,999,903,70,70,20257,5,47
1568632758054,12205,HTTPREQ Manaul Assign,200,OK,manual assign job 1-22,text,true,,999,903,70,70,12204,0,47
1568632758054,12205,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-22,,true,,999,903,70,70,12204,2,47
1568632770219,67,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,70,70,0,0,0
1568632770237,61,JSR223 Sampler,200,OK,manual assign job 1-26,text,true,,320,0,70,70,0,0,0
1568632770264,58,JSR223 Sampler,200,OK,manual assign job 1-22,text,true,,320,0,70,70,0,0,0
1568632757192,13131,HTTPREQ Manaul Assign,200,OK,manual assign job 1-6,text,true,,999,902,70,70,13131,0,50
1568632757191,13131,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-6,,true,,999,902,70,70,13131,4,50
1568632749807,20554,HTTPREQ Manaul Assign,200,OK,manual assign job 1-41,text,true,,999,903,70,70,20553,0,48
1568632749807,20554,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-41,,true,,999,903,70,70,20553,2,48
1568632758616,11749,HTTPREQ Manaul Assign,200,OK,manual assign job 1-24,text,true,,999,903,70,70,11749,0,50
1568632758616,11749,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-24,,true,,999,903,70,70,11749,5,50
